State,District,Soil_Type,Season,Temperature,Humidity,Rainfall,Previous_Crop,Recommended_Crop
Uttar Pradesh,Barabanki,Sandy Soil,Zaid,34.2,56,235.4,Banana,Groundnut
Uttar Pradesh,Barabanki,Laterite Soil,Kharif,40.0,81,313.8,Mothbeans,Tea
Uttar Pradesh,Barabanki,Laterite Soil,Kharif,23.1,48,86.0,Chickpea,Coffee
Uttar Pradesh,Barabanki,Laterite Soil,Rabi,37.0,70,301.7,Coffee,Cashew
Uttar Pradesh,Barabanki,Red Soil,Rabi,31.3,63,198.3,Mothbeans,Millets
Uttar Pradesh,Barabanki,Loamy Soil,Kharif,26.3,84,227.2,Kidneybeans,Sugarcane
Uttar Pradesh,Barabanki,Red Soil,Zaid,33.9,62,78.1,Jute,Groundnut
Uttar Pradesh,Barabanki,Red Soil,Whole Year,20.3,85,319.4,Watermelon,Pulses
Uttar Pradesh,Barabanki,Loamy Soil,Whole Year,18.0,68,228.6,Maize,Wheat
Uttar Pradesh,Barabanki,Black Soil,Rabi,18.0,66,139.8,Grapes,Cotton
Uttar Pradesh,Barabanki,Alluvial Soil,Kharif,38.5,78,168.0,Rice,Sugarcane
Uttar Pradesh,Barabanki,Sandy Soil,Zaid,39.3,71,94.8,Pigeonpeas,Muskmelon
Uttar Pradesh,Barabanki,Black Soil,Rabi,19.7,95,269.6,Pomegranate,Cotton
Uttar Pradesh,Barabanki,Sandy Soil,Rabi,24.9,94,173.5,Chickpea,Watermelon
Uttar Pradesh,Barabanki,Black Soil,Zaid,38.1,40,327.3,Pomegranate,Jowar
Uttar Pradesh,Barabanki,Alluvial Soil,Kharif,33.6,43,156.6,Apple,Maize
Uttar Pradesh,Barabanki,Sandy Soil,Whole Year,27.4,42,288.2,Chickpea,Muskmelon
Uttar Pradesh,Barabanki,Red Soil,Rabi,34.5,43,54.3,Jute,Groundnut
Uttar Pradesh,Bareilly,Laterite Soil,Kharif,20.4,93,129.1,Mothbeans,Tea
Uttar Pradesh,Bareilly,Alluvial Soil,Zaid,30.0,41,106.6,Pomegranate,Maize
Uttar Pradesh,Bareilly,Laterite Soil,Kharif,36.6,79,124.1,Jute,Tea
Uttar Pradesh,Bareilly,Laterite Soil,Kharif,38.0,83,219.9,Chickpea,Cashew
Uttar Pradesh,Bareilly,Black Soil,Kharif,23.8,60,201.8,Mango,Cotton
Uttar Pradesh,Bareilly,Alluvial Soil,Kharif,25.3,40,124.8,Pomegranate,Maize
Uttar Pradesh,Bareilly,Laterite Soil,Kharif,37.1,73,177.9,Chickpea,Cashew
Uttar Pradesh,Bareilly,Alluvial Soil,Whole Year,20.5,48,23.9,Chickpea,Wheat
Uttar Pradesh,Bareilly,Laterite Soil,Rabi,35.2,71,347.9,Pigeonpeas,Cashew
Uttar Pradesh,Bareilly,Alluvial Soil,Rabi,29.5,92,286.2,Watermelon,Wheat
Uttar Pradesh,Bareilly,Laterite Soil,Kharif,23.1,45,20.4,Blackgram,Tea
Uttar Pradesh,Bareilly,Loamy Soil,Whole Year,27.5,82,95.4,Apple,Wheat
Uttar Pradesh,Bareilly,Red Soil,Zaid,33.8,42,168.0,Rice,Millets
Uttar Pradesh,Bareilly,Red Soil,Whole Year,19.8,63,331.6,Banana,Millets
Uttar Pradesh,Bareilly,Alluvial Soil,Zaid,27.5,89,36.2,Mango,Maize
Uttar Pradesh,Bareilly,Sandy Soil,Kharif,35.0,50,218.8,Mango,Muskmelon
Uttar Pradesh,Bareilly,Red Soil,Whole Year,18.8,63,166.2,Lentil,Millets
Uttar Pradesh,Bareilly,Laterite Soil,Rabi,31.0,47,332.8,Rice,Tea
Uttar Pradesh,Bareilly,Sandy Soil,Whole Year,40.0,50,234.5,Maize,Muskmelon
Uttar Pradesh,Bareilly,Alluvial Soil,Zaid,37.3,59,347.4,Coffee,Sugarcane
Uttar Pradesh,Basti,Loamy Soil,Zaid,25.7,61,236.9,Lentil,Sugarcane
Uttar Pradesh,Basti,Black Soil,Rabi,21.7,40,118.5,Kidneybeans,Cotton
Uttar Pradesh,Basti,Laterite Soil,Rabi,22.5,79,109.1,Cotton,Tea
Uttar Pradesh,Basti,Laterite Soil,Kharif,32.1,46,202.1,Mungbean,Coffee
Uttar Pradesh,Basti,Black Soil,Zaid,32.8,60,244.3,Rice,Jowar
Uttar Pradesh,Basti,Red Soil,Rabi,22.0,41,278.6,Mothbeans,Pulses
Uttar Pradesh,Basti,Sandy Soil,Whole Year,19.3,84,197.5,Jute,Muskmelon
Uttar Pradesh,Basti,Alluvial Soil,Rabi,36.4,67,110.4,Blackgram,Sugarcane
Uttar Pradesh,Basti,Loamy Soil,Kharif,32.1,90,96.3,Pomegranate,Rice
Uttar Pradesh,Basti,Black Soil,Rabi,28.2,82,76.6,Chickpea,Cotton
Uttar Pradesh,Basti,Sandy Soil,Zaid,23.2,40,101.4,Mungbean,Watermelon
Uttar Pradesh,Basti,Laterite Soil,Kharif,40.0,65,52.0,Chickpea,Coffee
Uttar Pradesh,Basti,Red Soil,Zaid,19.4,61,110.0,Kidneybeans,Millets
Uttar Pradesh,Basti,Black Soil,Kharif,31.5,65,127.5,Mothbeans,Cotton
Uttar Pradesh,Basti,Loamy Soil,Whole Year,30.5,80,248.6,Coconut,Sugarcane
Uttar Pradesh,Basti,Laterite Soil,Kharif,32.5,42,194.3,Jute,Coffee
Uttar Pradesh,Basti,Red Soil,Zaid,37.0,81,306.2,Jute,Millets
Uttar Pradesh,Basti,Alluvial Soil,Rabi,19.7,94,193.3,Chickpea,Rice
Uttar Pradesh,Basti,Black Soil,Zaid,33.5,89,245.0,Muskmelon,Soybean
Uttar Pradesh,Basti,Laterite Soil,Rabi,32.4,85,299.1,Watermelon,Coffee
Uttar Pradesh,Bhadohi,Loamy Soil,Zaid,31.6,93,171.1,Kidneybeans,Wheat
Uttar Pradesh,Bhadohi,Laterite Soil,Kharif,27.0,55,146.1,Orange,Cashew
Uttar Pradesh,Bhadohi,Sandy Soil,Rabi,34.8,72,298.4,Orange,Watermelon
Uttar Pradesh,Bhadohi,Sandy Soil,Zaid,36.4,73,139.4,Lentil,Muskmelon
Uttar Pradesh,Bhadohi,Red Soil,Zaid,32.5,62,251.5,Cotton,Pulses
Uttar Pradesh,Bhadohi,Red Soil,Rabi,23.2,70,163.6,Muskmelon,Pulses
Uttar Pradesh,Bhadohi,Alluvial Soil,Rabi,20.6,40,302.1,Kidneybeans,Wheat
Uttar Pradesh,Bhadohi,Black Soil,Zaid,36.6,56,90.4,Mothbeans,Soybean
Uttar Pradesh,Bhadohi,Black Soil,Zaid,36.9,53,130.5,Mothbeans,Soybean
Uttar Pradesh,Bhadohi,Red Soil,Zaid,19.9,40,22.7,Orange,Pulses
Uttar Pradesh,Bhadohi,Sandy Soil,Rabi,34.7,78,170.2,Mango,Muskmelon
Uttar Pradesh,Bhadohi,Loamy Soil,Rabi,39.8,85,72.6,Grapes,Wheat
Uttar Pradesh,Bhadohi,Alluvial Soil,Kharif,30.0,94,131.3,Banana,Wheat
Uttar Pradesh,Bhadohi,Sandy Soil,Zaid,34.7,83,114.9,Mungbean,Groundnut
Uttar Pradesh,Bhadohi,Sandy Soil,Kharif,37.1,55,177.1,Mango,Groundnut
Uttar Pradesh,Bhadohi,Laterite Soil,Rabi,20.3,94,83.6,Maize,Cashew
Uttar Pradesh,Bhadohi,Red Soil,Whole Year,31.1,70,63.1,Mothbeans,Millets
Uttar Pradesh,Bhadohi,Loamy Soil,Whole Year,37.7,62,349.1,Pigeonpeas,Sugarcane
Uttar Pradesh,Bhadohi,Laterite Soil,Kharif,39.4,76,162.7,Watermelon,Coffee
Uttar Pradesh,Bhadohi,Black Soil,Whole Year,26.1,56,43.3,Maize,Jowar
Uttar Pradesh,Bijnor,Alluvial Soil,Kharif,26.9,41,29.1,Lentil,Wheat
Uttar Pradesh,Bijnor,Laterite Soil,Zaid,26.6,55,246.1,Papaya,Tea
Uttar Pradesh,Bijnor,Sandy Soil,Kharif,26.3,82,234.7,Cotton,Groundnut
Uttar Pradesh,Bijnor,Loamy Soil,Whole Year,28.2,58,122.1,Kidneybeans,Maize
Uttar Pradesh,Bijnor,Alluvial Soil,Zaid,18.2,50,205.8,Mango,Maize
Uttar Pradesh,Bijnor,Black Soil,Zaid,29.8,77,124.5,Rice,Jowar
Uttar Pradesh,Bijnor,Red Soil,Kharif,23.6,44,325.3,Pomegranate,Groundnut
Uttar Pradesh,Bijnor,Loamy Soil,Whole Year,25.7,86,279.2,Maize,Maize
Uttar Pradesh,Bijnor,Alluvial Soil,Rabi,24.8,64,33.2,Lentil,Wheat
Uttar Pradesh,Bijnor,Laterite Soil,Kharif,18.4,77,174.8,Mothbeans,Cashew
Uttar Pradesh,Bijnor,Loamy Soil,Zaid,25.9,75,265.4,Coconut,Rice
Uttar Pradesh,Bijnor,Laterite Soil,Kharif,38.2,42,279.6,Mungbean,Cashew
Uttar Pradesh,Bijnor,Red Soil,Rabi,34.5,53,333.9,Papaya,Groundnut
Uttar Pradesh,Bijnor,Loamy Soil,Zaid,25.2,75,67.2,Apple,Maize
Uttar Pradesh,Bijnor,Laterite Soil,Kharif,30.9,72,90.7,Grapes,Tea
Uttar Pradesh,Bijnor,Black Soil,Zaid,22.9,60,55.0,Papaya,Cotton
Uttar Pradesh,Bijnor,Laterite Soil,Rabi,22.8,71,103.5,Orange,Tea
Uttar Pradesh,Bijnor,Black Soil,Whole Year,34.7,50,307.9,Cotton,Cotton
Uttar Pradesh,Bijnor,Alluvial Soil,Whole Year,39.4,73,220.3,Papaya,Rice
Uttar Pradesh,Bijnor,Alluvial Soil,Kharif,26.2,50,183.6,Chickpea,Rice
Uttar Pradesh,Bulandshahr,Sandy Soil,Whole Year,35.7,42,208.1,Chickpea,Muskmelon
Uttar Pradesh,Bulandshahr,Red Soil,Zaid,18.1,80,72.5,Pomegranate,Groundnut
Uttar Pradesh,Bulandshahr,Sandy Soil,Zaid,33.2,87,272.6,Jute,Muskmelon
Uttar Pradesh,Bulandshahr,Sandy Soil,Zaid,36.5,54,182.3,Pigeonpeas,Watermelon
Uttar Pradesh,Bulandshahr,Red Soil,Kharif,36.3,88,192.4,Blackgram,Pulses
Uttar Pradesh,Bulandshahr,Black Soil,Kharif,36.4,58,303.9,Banana,Soybean
Uttar Pradesh,Bulandshahr,Loamy Soil,Whole Year,22.9,40,279.1,Watermelon,Wheat
Uttar Pradesh,Bulandshahr,Alluvial Soil,Kharif,33.8,69,34.6,Lentil,Wheat
Uttar Pradesh,Bulandshahr,Sandy Soil,Zaid,26.1,73,68.6,Pigeonpeas,Groundnut
Uttar Pradesh,Bulandshahr,Laterite Soil,Whole Year,29.3,52,51.9,Coffee,Tea
Uttar Pradesh,Bulandshahr,Laterite Soil,Rabi,19.7,69,45.6,Jute,Cashew
Uttar Pradesh,Bulandshahr,Red Soil,Kharif,31.9,49,316.4,Banana,Millets
Uttar Pradesh,Bulandshahr,Black Soil,Rabi,25.9,76,55.3,Muskmelon,Cotton
Uttar Pradesh,Bulandshahr,Black Soil,Whole Year,28.0,61,286.1,Watermelon,Soybean
Uttar Pradesh,Bulandshahr,Sandy Soil,Kharif,40.0,54,333.2,Banana,Watermelon
Uttar Pradesh,Bulandshahr,Red Soil,Rabi,19.7,62,234.5,Pigeonpeas,Groundnut
Uttar Pradesh,Bulandshahr,Laterite Soil,Kharif,37.1,83,289.9,Apple,Cashew
Uttar Pradesh,Bulandshahr,Alluvial Soil,Whole Year,22.1,60,233.4,Watermelon,Sugarcane
Uttar Pradesh,Bulandshahr,Loamy Soil,Whole Year,18.7,60,319.5,Mothbeans,Sugarcane
Uttar Pradesh,Bulandshahr,Red Soil,Rabi,25.6,67,151.4,Grapes,Pulses
Uttar Pradesh,Chandauli,Sandy Soil,Kharif,26.0,48,278.4,Mungbean,Groundnut
Uttar Pradesh,Chandauli,Red Soil,Whole Year,38.3,43,75.9,Rice,Groundnut
Uttar Pradesh,Chandauli,Red Soil,Zaid,24.5,85,59.5,Banana,Millets
Uttar Pradesh,Chandauli,Loamy Soil,Whole Year,28.9,61,248.8,Orange,Sugarcane
Uttar Pradesh,Chandauli,Alluvial Soil,Zaid,31.7,73,151.8,Kidneybeans,Sugarcane
Uttar Pradesh,Chandauli,Laterite Soil,Zaid,27.5,74,317.5,Coconut,Coffee
Uttar Pradesh,Chandauli,Red Soil,Kharif,18.9,95,241.0,Chickpea,Millets
Uttar Pradesh,Chandauli,Black Soil,Whole Year,39.7,57,241.8,Cotton,Jowar
Uttar Pradesh,Chandauli,Black Soil,Kharif,21.5,85,275.3,Rice,Jowar
Uttar Pradesh,Chandauli,Black Soil,Kharif,22.8,58,91.4,Lentil,Cotton
Uttar Pradesh,Chandauli,Sandy Soil,Whole Year,25.7,79,159.1,Chickpea,Watermelon
Uttar Pradesh,Chandauli,Loamy Soil,Kharif,22.2,51,125.6,Chickpea,Sugarcane
Uttar Pradesh,Chandauli,Alluvial Soil,Kharif,30.9,63,211.0,Orange,Sugarcane
Uttar Pradesh,Chandauli,Loamy Soil,Whole Year,39.6,57,109.0,Papaya,Rice
Uttar Pradesh,Chandauli,Black Soil,Kharif,25.3,69,260.8,Maize,Jowar
Uttar Pradesh,Chandauli,Alluvial Soil,Zaid,25.6,62,348.3,Apple,Maize
Uttar Pradesh,Chandauli,Laterite Soil,Rabi,22.0,54,212.8,Lentil,Tea
Uttar Pradesh,Chandauli,Black Soil,Zaid,28.4,86,348.9,Lentil,Cotton
Uttar Pradesh,Chandauli,Loamy Soil,Zaid,35.8,81,132.7,Apple,Rice
Uttar Pradesh,Chandauli,Sandy Soil,Kharif,37.5,56,259.1,Blackgram,Groundnut
Uttar Pradesh,Chitrakoot,Laterite Soil,Whole Year,29.8,73,151.9,Orange,Coffee
Uttar Pradesh,Chitrakoot,Loamy Soil,Zaid,28.6,72,100.3,Maize,Wheat
Uttar Pradesh,Chitrakoot,Sandy Soil,Kharif,19.5,95,275.0,Rice,Groundnut
Uttar Pradesh,Chitrakoot,Loamy Soil,Rabi,23.4,63,50.7,Chickpea,Wheat
Uttar Pradesh,Chitrakoot,Red Soil,Whole Year,32.3,71,82.3,Pomegranate,Pulses
Uttar Pradesh,Chitrakoot,Laterite Soil,Zaid,32.7,86,309.4,Cotton,Tea
Uttar Pradesh,Chitrakoot,Black Soil,Kharif,28.7,68,209.7,Pomegranate,Jowar
Uttar Pradesh,Chitrakoot,Laterite Soil,Zaid,18.2,46,302.8,Chickpea,Coffee
Uttar Pradesh,Chitrakoot,Loamy Soil,Rabi,35.2,92,291.2,Coffee,Sugarcane
Uttar Pradesh,Chitrakoot,Red Soil,Rabi,18.6,70,321.5,Maize,Millets
Uttar Pradesh,Chitrakoot,Loamy Soil,Rabi,29.9,75,44.0,Blackgram,Rice
Uttar Pradesh,Chitrakoot,Red Soil,Kharif,38.7,51,279.9,Mungbean,Groundnut
Uttar Pradesh,Chitrakoot,Loamy Soil,Rabi,40.0,61,212.4,Mungbean,Rice
Uttar Pradesh,Chitrakoot,Black Soil,Zaid,21.6,79,191.2,Maize,Soybean
Uttar Pradesh,Chitrakoot,Red Soil,Rabi,31.9,93,274.2,Coconut,Groundnut
Uttar Pradesh,Chitrakoot,Loamy Soil,Whole Year,22.0,93,198.5,Muskmelon,Sugarcane
Uttar Pradesh,Chitrakoot,Loamy Soil,Rabi,18.7,90,38.8,Grapes,Rice
Uttar Pradesh,Chitrakoot,Black Soil,Rabi,20.3,92,116.6,Orange,Cotton
Uttar Pradesh,Chitrakoot,Red Soil,Whole Year,21.5,54,129.6,Pigeonpeas,Millets
Uttar Pradesh,Chitrakoot,Loamy Soil,Rabi,25.6,94,150.9,Pigeonpeas,Sugarcane
Uttar Pradesh,Deoria,Sandy Soil,Kharif,27.7,57,308.6,Mungbean,Groundnut
Uttar Pradesh,Deoria,Laterite Soil,Rabi,38.8,47,234.0,Coffee,Tea
Uttar Pradesh,Deoria,Loamy Soil,Rabi,22.8,51,285.8,Banana,Maize
Uttar Pradesh,Deoria,Black Soil,Zaid,37.3,54,296.0,Apple,Soybean
Uttar Pradesh,Deoria,Sandy Soil,Zaid,38.2,43,238.9,Mango,Watermelon
Uttar Pradesh,Deoria,Alluvial Soil,Kharif,27.3,62,287.8,Orange,Wheat
Uttar Pradesh,Deoria,Loamy Soil,Kharif,29.1,55,282.5,Cotton,Rice
Uttar Pradesh,Deoria,Loamy Soil,Kharif,27.6,88,305.3,Jute,Rice
Uttar Pradesh,Deoria,Loamy Soil,Rabi,25.1,94,120.9,Mango,Rice
Uttar Pradesh,Deoria,Red Soil,Kharif,19.5,78,298.4,Watermelon,Pulses
Uttar Pradesh,Deoria,Black Soil,Rabi,27.6,42,206.0,Coconut,Cotton
Uttar Pradesh,Deoria,Loamy Soil,Kharif,30.5,42,232.5,Chickpea,Sugarcane
Uttar Pradesh,Deoria,Alluvial Soil,Kharif,23.3,49,289.7,Grapes,Rice
Uttar Pradesh,Deoria,Red Soil,Zaid,18.5,67,47.4,Banana,Groundnut
Uttar Pradesh,Deoria,Laterite Soil,Rabi,34.8,58,119.2,Coconut,Tea
Uttar Pradesh,Deoria,Sandy Soil,Rabi,28.7,40,92.9,Lentil,Groundnut
Uttar Pradesh,Deoria,Alluvial Soil,Whole Year,38.8,75,288.5,Watermelon,Sugarcane
Uttar Pradesh,Deoria,Red Soil,Zaid,30.7,49,195.4,Chickpea,Pulses
Uttar Pradesh,Deoria,Sandy Soil,Zaid,21.1,58,201.4,Maize,Watermelon
Uttar Pradesh,Deoria,Laterite Soil,Whole Year,38.0,91,152.7,Banana,Cashew
Uttar Pradesh,Etah,Loamy Soil,Whole Year,36.7,42,331.4,Apple,Rice
Uttar Pradesh,Etah,Red Soil,Kharif,22.7,79,275.0,Banana,Millets
Uttar Pradesh,Etah,Laterite Soil,Whole Year,34.7,79,135.6,Kidneybeans,Cashew
Uttar Pradesh,Etah,Laterite Soil,Zaid,20.0,80,59.4,Maize,Coffee
Uttar Pradesh,Etah,Alluvial Soil,Whole Year,24.5,88,127.8,Pomegranate,Wheat
Uttar Pradesh,Etah,Black Soil,Kharif,24.7,73,31.2,Jute,Soybean
Uttar Pradesh,Etah,Red Soil,Rabi,31.6,77,292.7,Blackgram,Pulses
Uttar Pradesh,Etah,Black Soil,Zaid,29.0,86,195.2,Kidneybeans,Soybean
Uttar Pradesh,Etah,Alluvial Soil,Whole Year,33.4,62,41.5,Grapes,Wheat
Uttar Pradesh,Etah,Black Soil,Whole Year,23.4,88,281.1,Jute,Soybean
Uttar Pradesh,Etah,Alluvial Soil,Zaid,24.8,54,50.5,Grapes,Sugarcane
Uttar Pradesh,Etah,Laterite Soil,Whole Year,29.1,56,56.0,Lentil,Tea
Uttar Pradesh,Etah,Laterite Soil,Rabi,21.9,79,191.9,Pomegranate,Coffee
Uttar Pradesh,Etah,Laterite Soil,Kharif,31.2,78,151.2,Mungbean,Coffee
Uttar Pradesh,Etah,Laterite Soil,Zaid,27.5,81,321.7,Grapes,Tea
Uttar Pradesh,Etah,Sandy Soil,Rabi,27.1,41,189.0,Papaya,Watermelon
Uttar Pradesh,Etah,Black Soil,Zaid,24.9,47,244.3,Watermelon,Soybean
Uttar Pradesh,Etah,Alluvial Soil,Zaid,22.8,78,268.2,Kidneybeans,Wheat
Uttar Pradesh,Etah,Black Soil,Whole Year,33.1,56,250.7,Coffee,Jowar
Uttar Pradesh,Etah,Red Soil,Rabi,19.5,58,51.2,Cotton,Groundnut
Uttar Pradesh,Etawah,Laterite Soil,Kharif,21.4,70,230.4,Papaya,Coffee
Uttar Pradesh,Etawah,Red Soil,Zaid,30.2,94,116.1,Cotton,Millets
Uttar Pradesh,Etawah,Red Soil,Kharif,22.7,86,127.1,Banana,Millets
Uttar Pradesh,Etawah,Loamy Soil,Kharif,23.2,45,201.3,Rice,Wheat
Uttar Pradesh,Etawah,Red Soil,Kharif,23.9,54,326.9,Mungbean,Groundnut
Uttar Pradesh,Etawah,Sandy Soil,Rabi,36.7,80,145.6,Pigeonpeas,Muskmelon
Uttar Pradesh,Etawah,Sandy Soil,Kharif,32.7,82,67.8,Mango,Muskmelon
Uttar Pradesh,Etawah,Red Soil,Kharif,39.2,58,104.5,Muskmelon,Groundnut
Uttar Pradesh,Etawah,Sandy Soil,Zaid,39.5,61,123.0,Mothbeans,Groundnut
Uttar Pradesh,Etawah,Sandy Soil,Kharif,25.9,78,312.2,Rice,Watermelon
Uttar Pradesh,Etawah,Sandy Soil,Rabi,20.9,73,164.3,Blackgram,Groundnut
Uttar Pradesh,Etawah,Sandy Soil,Rabi,39.4,47,269.3,Orange,Muskmelon
Uttar Pradesh,Etawah,Loamy Soil,Zaid,29.4,55,34.8,Banana,Wheat
Uttar Pradesh,Etawah,Black Soil,Kharif,26.9,73,311.5,Apple,Jowar
Uttar Pradesh,Etawah,Red Soil,Kharif,31.0,74,88.0,Papaya,Pulses
Uttar Pradesh,Etawah,Alluvial Soil,Zaid,24.4,55,104.2,Grapes,Maize
Uttar Pradesh,Etawah,Black Soil,Zaid,36.9,70,183.2,Coffee,Jowar
Uttar Pradesh,Etawah,Laterite Soil,Whole Year,32.1,78,255.7,Pomegranate,Coffee
Uttar Pradesh,Etawah,Loamy Soil,Zaid,22.0,76,182.2,Pomegranate,Rice
Uttar Pradesh,Etawah,Red Soil,Whole Year,25.7,79,92.3,Blackgram,Millets
Uttar Pradesh,Farrukhabad,Laterite Soil,Whole Year,34.3,40,157.5,Muskmelon,Cashew
Uttar Pradesh,Farrukhabad,Black Soil,Kharif,27.0,66,252.9,Lentil,Soybean
Uttar Pradesh,Farrukhabad,Black Soil,Rabi,21.1,84,230.0,Coffee,Soybean
Uttar Pradesh,Farrukhabad,Black Soil,Zaid,29.7,89,26.9,Mango,Jowar
Uttar Pradesh,Farrukhabad,Black Soil,Whole Year,25.6,45,265.5,Papaya,Soybean
Uttar Pradesh,Farrukhabad,Black Soil,Whole Year,29.6,64,180.1,Cotton,Cotton
Uttar Pradesh,Farrukhabad,Laterite Soil,Zaid,37.1,70,297.0,Watermelon,Tea
Uttar Pradesh,Farrukhabad,Loamy Soil,Kharif,18.2,84,153.3,Jute,Wheat
Uttar Pradesh,Farrukhabad,Black Soil,Whole Year,33.9,77,163.0,Cotton,Cotton
Uttar Pradesh,Farrukhabad,Alluvial Soil,Zaid,30.9,75,342.2,Kidneybeans,Wheat
Uttar Pradesh,Farrukhabad,Black Soil,Zaid,38.5,79,182.6,Watermelon,Soybean
Uttar Pradesh,Farrukhabad,Red Soil,Rabi,21.7,54,237.1,Mothbeans,Pulses
Uttar Pradesh,Farrukhabad,Black Soil,Zaid,24.1,92,213.6,Jute,Soybean
Uttar Pradesh,Farrukhabad,Sandy Soil,Zaid,37.8,84,86.5,Papaya,Groundnut
Uttar Pradesh,Farrukhabad,Sandy Soil,Kharif,24.5,57,314.3,Apple,Watermelon
Uttar Pradesh,Farrukhabad,Alluvial Soil,Rabi,32.6,50,205.7,Maize,Rice
Uttar Pradesh,Farrukhabad,Sandy Soil,Rabi,23.8,58,54.7,Grapes,Watermelon
Uttar Pradesh,Farrukhabad,Loamy Soil,Whole Year,39.9,60,313.5,Cotton,Wheat
Uttar Pradesh,Farrukhabad,Black Soil,Rabi,26.2,56,29.6,Jute,Soybean
Uttar Pradesh,Farrukhabad,Loamy Soil,Zaid,20.3,54,256.1,Maize,Sugarcane
Uttar Pradesh,Fatehpur,Black Soil,Whole Year,30.3,63,296.1,Mango,Soybean
Uttar Pradesh,Fatehpur,Sandy Soil,Kharif,22.0,62,330.1,Blackgram,Watermelon
Uttar Pradesh,Fatehpur,Black Soil,Rabi,38.9,79,102.9,Mothbeans,Jowar
Uttar Pradesh,Fatehpur,Alluvial Soil,Whole Year,39.2,59,180.2,Orange,Wheat
Uttar Pradesh,Fatehpur,Black Soil,Rabi,27.4,40,318.5,Cotton,Cotton
Uttar Pradesh,Fatehpur,Alluvial Soil,Whole Year,18.3,85,303.7,Lentil,Rice
Uttar Pradesh,Fatehpur,Loamy Soil,Rabi,21.9,89,241.5,Mungbean,Maize
Uttar Pradesh,Fatehpur,Black Soil,Rabi,37.7,86,315.6,Lentil,Soybean
Uttar Pradesh,Fatehpur,Black Soil,Rabi,22.4,50,122.5,Lentil,Cotton
Uttar Pradesh,Fatehpur,Alluvial Soil,Kharif,21.2,72,258.7,Pigeonpeas,Sugarcane
Uttar Pradesh,Fatehpur,Laterite Soil,Kharif,34.7,67,49.9,Banana,Coffee
Uttar Pradesh,Fatehpur,Sandy Soil,Zaid,28.9,58,236.9,Mungbean,Watermelon
Uttar Pradesh,Fatehpur,Alluvial Soil,Zaid,23.4,76,285.9,Coconut,Sugarcane
Uttar Pradesh,Fatehpur,Loamy Soil,Whole Year,33.7,86,169.4,Grapes,Rice
Uttar Pradesh,Fatehpur,Sandy Soil,Whole Year,30.0,59,74.7,Grapes,Muskmelon
Uttar Pradesh,Fatehpur,Red Soil,Rabi,20.6,74,267.5,Maize,Groundnut
Uttar Pradesh,Fatehpur,Laterite Soil,Rabi,38.1,69,44.2,Coconut,Tea
Uttar Pradesh,Fatehpur,Black Soil,Kharif,27.4,81,250.8,Blackgram,Soybean
Uttar Pradesh,Fatehpur,Loamy Soil,Whole Year,27.5,72,195.6,Mango,Rice
Uttar Pradesh,Fatehpur,Sandy Soil,Zaid,18.2,71,254.6,Maize,Groundnut
Uttar Pradesh,Firozabad,Loamy Soil,Whole Year,28.0,64,203.3,Coconut,Wheat
Uttar Pradesh,Firozabad,Sandy Soil,Kharif,30.0,54,35.4,Chickpea,Watermelon
Uttar Pradesh,Firozabad,Red Soil,Kharif,19.8,71,51.5,Mungbean,Millets
Uttar Pradesh,Firozabad,Red Soil,Kharif,37.8,69,232.8,Rice,Millets
Uttar Pradesh,Firozabad,Loamy Soil,Kharif,30.9,55,183.1,Orange,Rice
Uttar Pradesh,Firozabad,Red Soil,Whole Year,22.4,73,118.5,Pomegranate,Millets
Uttar Pradesh,Firozabad,Red Soil,Rabi,23.6,43,134.4,Mungbean,Pulses
Uttar Pradesh,Firozabad,Black Soil,Zaid,21.8,41,130.6,Orange,Soybean
Uttar Pradesh,Firozabad,Alluvial Soil,Zaid,29.1,56,237.2,Kidneybeans,Sugarcane
Uttar Pradesh,Firozabad,Loamy Soil,Whole Year,19.8,73,187.9,Mango,Maize
Uttar Pradesh,Firozabad,Red Soil,Kharif,35.1,65,345.6,Muskmelon,Groundnut
Uttar Pradesh,Firozabad,Loamy Soil,Zaid,33.1,88,288.5,Watermelon,Wheat
Uttar Pradesh,Firozabad,Laterite Soil,Whole Year,21.0,95,321.5,Pigeonpeas,Cashew
Uttar Pradesh,Firozabad,Laterite Soil,Kharif,18.8,47,162.0,Blackgram,Cashew
Uttar Pradesh,Firozabad,Alluvial Soil,Kharif,22.0,90,271.0,Lentil,Maize
Uttar Pradesh,Firozabad,Red Soil,Zaid,22.9,45,127.8,Rice,Pulses
Uttar Pradesh,Firozabad,Alluvial Soil,Whole Year,19.5,58,325.9,Grapes,Sugarcane
Uttar Pradesh,Firozabad,Alluvial Soil,Kharif,23.7,53,104.4,Orange,Sugarcane
Uttar Pradesh,Firozabad,Red Soil,Whole Year,39.6,74,330.0,Orange,Pulses
Uttar Pradesh,Firozabad,Black Soil,Zaid,20.4,83,86.7,Orange,Jowar
Uttar Pradesh,Gautam Buddha Nagar,Sandy Soil,Whole Year,34.3,88,79.0,Pigeonpeas,Muskmelon
Uttar Pradesh,Gautam Buddha Nagar,Sandy Soil,Whole Year,23.7,46,271.5,Orange,Watermelon
Uttar Pradesh,Gautam Buddha Nagar,Sandy Soil,Rabi,36.6,78,236.6,Kidneybeans,Watermelon
Uttar Pradesh,Gautam Buddha Nagar,Red Soil,Zaid,24.6,64,250.5,Lentil,Millets
